GeoId|Geography|LEAID|Year|Iteration|CDP02.2_10est|CDP02.2_10moe|CDP02.2_11est|CDP02.2_11moe|CDP02.2_11pct|CDP02.2_11pctmoe|CDP02.2_12est|CDP02.2_12moe|CDP02.2_12pct|CDP02.2_12pctmoe|CDP02.2_13est|CDP02.2_13moe|CDP02.2_13pct|CDP02.2_13pctmoe|CDP02.2_14est|CDP02.2_14moe|CDP02.2_14pct|CDP02.2_14pctmoe|CDP02.2_15est|CDP02.2_15moe|CDP02.2_15pct|CDP02.2_15pctmoe
97000US3625170|Rush-Henrietta Central School District, MA|3625170|2014-2018|102|7095|526|480|129|6.8|1.8|360|140|5.1|1.9|4040|419|56.9|3.9|2215|306|31.2|3.7|0|28|0.0|0.5
97000US1925050|Ruthven-Ayrshire Community School District, MA|1925050|2014-2018|102|290|66|50|23|17.2|7.0|4|7|1.4|4.2|155|39|53.4|10.7|80|41|27.6|11.4|0|9|0.0|6.7
97000US3625260|Rye City School District, MA|3625260|2014-2018|102|3505|241|0|19|0.0|0.9|200|72|5.7|2.1|2400|258|68.5|4.3|910|133|26.0|3.8|0|19|0.0|0.9
97000US3625290|Rye Neck Union Free School District, MA|3625290|2014-2018|102|1810|201|0|17|0.0|1.8|160|86|8.8|4.5|1075|172|59.4|7.6|570|144|31.5|7.2|0|17|0.0|1.8
97000US3625350|Sachem Central School District, MA|3625350|2014-2018|102|14635|786|1180|228|8.1|1.5|820|192|5.6|1.3|8060|595|55.1|2.8|4580|442|31.3|2.5|0|28|0.0|0.2
97000US3625380|Sag Harbor Union Free School District, MA|3625380|2014-2018|102|1050|286|0|17|0.0|3.0|25|23|2.4|2.6|665|216|63.3|16.1|360|221|34.3|16.6|0|17|0.0|3.0
97000US3625440|Salamanca City School District, MA|3625440|2014-2018|102|1535|120|120|32|7.8|2.1|135|39|8.8|2.5|915|90|59.6|3.3|370|56|24.1|3.1|0|17|0.0|2.1
97000US3625470|Salem Central School District, MA|3625470|2014-2018|102|580|105|80|33|13.8|5.4|25|14|4.3|2.5|330|78|56.9|8.1|150|51|25.9|7.5|0|12|0.0|5.4
97000US3625500|Salmon River Central School District, MA|3625500|2014-2018|102|1480|239|55|34|3.7|2.4|75|54|5.1|3.7|785|279|53.0|15.4|560|234|37.8|15.6|0|17|0.0|2.2
97000US3625650|Sandy Creek Central School District, MA|3625650|2014-2018|102|1025|118|100|42|9.8|4.2|90|32|8.8|3.2|570|111|55.6|7.3|265|67|25.9|5.6|0|17|0.0|3.1
97000US3625740|Saranac Lake Central School District, MA|3625740|2014-2018|102|1640|186|130|58|7.9|3.6|120|52|7.3|3.4|990|158|60.4|5.2|405|88|24.7|4.6|0|19|0.0|2.0
97000US3625770|Saratoga Springs City School District, MA|3625770|2014-2018|102|6890|549|635|165|9.2|2.4|515|151|7.5|2.1|3525|410|51.2|4.1|2210|326|32.1|3.9|0|28|0.0|0.5
97000US3625800|Saugerties Central School District, MA|3625800|2014-2018|102|3075|325|125|77|4.1|2.6|160|82|5.2|2.5|1950|299|63.4|6.4|840|212|27.3|6.4|0|22|0.0|1.0
97000US1925320|Saydel Community School District, MA|1925320|2014-2018|102|1350|314|70|67|5.2|4.7|85|87|6.3|6.9|935|305|69.3|12.2|260|142|19.3|10.2|0|13|0.0|1.5
97000US3625920|Sayville Union Free School District, MA|3625920|2014-2018|102|2810|248|0|19|0.0|1.1|160|84|5.7|2.9|1940|246|69.0|5.4|710|144|25.3|5.2|0|19|0.0|1.1
97000US3625950|Scarsdale Union Free School District, MA|3625950|2014-2018|102|4865|312|0|19|0.0|0.7|390|121|8.0|2.4|3025|269|62.2|3.3|1450|177|29.8|3.4|0|19|0.0|0.7
97000US1925380|Schaller-Crestland Community School District, MA|1925380|2014-2018|102|515|96|45|23|8.7|4.9|15|12|2.9|2.5|340|90|66.0|8.6|115|34|22.3|6.1|0|9|0.0|3.8
97000US3625980|Schalmont Central School District, MA|3625980|2014-2018|102|2230|290|0|19|0.0|1.4|55|38|2.5|1.7|1400|238|62.8|6.4|775|179|34.8|6.7|0|19|0.0|1.4
97000US1925410|Schleswig Community School District, MA|1925410|2014-2018|102|280|65|20|12|7.1|3.8|25|12|8.9|4.5|175|44|62.5|7.1|65|26|23.2|7.0|0|9|0.0|6.9
97000US1925590|Sergeant Bluff-Luton Community School District, MA|1925590|2014-2018|102|1700|272|90|55|5.3|3.3|185|94|10.9|5.6|900|197|52.9|8.0|530|171|31.2|7.6|0|13|0.0|1.2
97000US1925620|Seymour Community School District, MA|1925620|2014-2018|102|395|85|15|12|3.8|3.9|15|10|3.8|2.5|290|69|73.4|5.4|75|26|19.0|5.8|0|9|0.0|4.9
97000US1925980|Sheldon Community School District, MA|1925980|2014-2018|102|1265|131|165|71|13.0|5.4|75|37|5.9|2.8|680|94|53.8|5.5|345|76|27.3|5.5|0|13|0.0|1.6
97000US1925200|St. Ansgar Community School District, MA|1925200|2014-2018|102|710|125|45|29|6.3|4.2|45|25|6.3|3.4|420|91|59.2|6.4|195|59|27.5|7.1|0|9|0.0|2.8
95000US3025020|Stevensville Elementary School District, MA|3025020|2014-2018|102|1200|263|100|52|8.3|4.1|190|90|15.8|7.0|910|229|75.8|7.9|0|14|0.0|1.9|0|14|0.0|1.9
96000US3025050|Stevensville High School District, MA|3025050|2014-2018|102|440|165|0|16|0.0|5.0|0|16|0.0|5.0|0|16|0.0|5.0|440|165|100.0|5.0|0|16|0.0|5.0
97000US3025320|Sunburst K-12 Schools, MA|3025320|2014-2018|102|150|59|10|12|6.7|6.8|10|8|6.7|4.9|100|41|66.7|15.4|35|23|23.3|11.5|0|10|0.0|13.9
95000US3025500|Swan River Elementary School District, MA|3025500|2014-2018|102|170|80|30|21|17.6|12.2|15|20|8.8|12.0|120|70|70.6|17.5|0|10|0.0|12.4|0|10|0.0|12.4
96000US3025560|Sweet Grass County High School District, MA|3025560|2014-2018|102|175|37|0|10|0.0|12.0|0|10|0.0|12.0|0|10|0.0|12.0|175|37|100.0|12.0|0|10|0.0|12.0
97000US2625350|Tahquamenon Area Schools, MA|2625350|2014-2018|102|970|68|65|33|6.7|3.2|45|21|4.6|2.1|540|42|55.7|4.2|320|47|33.0|3.9|0|14|0.0|2.3
95000US3025890|Target Range Elementary School District, MA|3025890|2014-2018|102|690|202|105|104|15.2|13.1|60|59|8.7|7.8|520|129|75.4|11.9|0|10|0.0|3.2|0|10|0.0|3.2
97000US4225080|Wattsburg Area School District, MA|4225080|2014-2018|102|1675|186|0|16|0.0|1.5|80|38|4.8|2.4|1060|184|63.3|7.1|535|116|31.9|6.3|0|16|0.0|1.5
97000US4225110|Waynesboro Area School District, MA|4225110|2014-2018|102|5085|369|0|22|0.0|0.5|435|136|8.6|2.6|3200|336|62.9|4.2|1450|217|28.5|4.0|0|22|0.0|0.5
97000US4225140|Weatherly Area School District, MA|4225140|2014-2018|102|720|123|0|15|0.0|3.4|15|13|2.1|1.8|425|86|59.0|7.0|275|71|38.2|7.1|0|15|0.0|3.4
97000US4225170|Wellsboro Area School District, MA|4225170|2014-2018|102|1270|156|0|16|0.0|1.9|95|66|7.5|5.2|700|126|55.1|7.0|480|92|37.8|5.5|0|16|0.0|1.9
97000US4225200|West Allegheny School District, MA|4225200|2014-2018|102|3225|338|0|19|0.0|0.8|330|142|10.2|4.8|1910|312|59.2|5.9|985|213|30.5|5.3|0|19|0.0|0.8
97000US4225230|West Branch Area School District, MA|4225230|2014-2018|102|1105|171|0|15|0.0|2.2|75|34|6.8|3.0|725|121|65.6|8.5|300|123|27.1|9.2|0|15|0.0|2.2
97000US4225290|West Chester Area School District, MA|4225290|2014-2018|102|15695|669|0|24|0.0|0.2|1185|190|7.6|1.2|9340|551|59.5|2.7|5170|489|32.9|2.7|0|24|0.0|0.2
97000US1925920|West Fork Community School District, MA|1925920|2014-2018|102|665|121|65|28|9.8|4.0|30|13|4.5|1.9|445|96|66.9|6.4|125|44|18.8|5.8|0|9|0.0|3.0
97000US4225440|West Greene School District, MA|4225440|2014-2018|102|725|86|0|10|0.0|3.4|40|18|5.5|2.4|505|73|69.7|5.2|180|41|24.8|5.0|0|10|0.0|3.4
97000US4225590|West Jefferson Hills School District, MA|4225590|2014-2018|102|2975|333|0|16|0.0|0.8|250|97|8.4|3.3|1755|215|59.0|4.5|970|197|32.6|4.5|0|16|0.0|0.8
97000US4225650|West Middlesex Area School District, MA|4225650|2014-2018|102|1025|125|0|15|0.0|2.4|30|22|2.9|2.1|720|112|70.2|7.4|275|83|26.8|7.1|0|15|0.0|2.4
97000US4225680|West Mifflin Area School District, MA|4225680|2014-2018|102|3270|289|260|85|8.0|2.6|200|105|6.1|3.3|1610|206|49.2|5.3|1195|251|36.5|6.3|0|19|0.0|0.8
97000US4225740|West Perry School District, MA|4225740|2014-2018|102|3025|162|0|16|0.0|0.8|200|63|6.6|2.0|1890|117|62.5|3.2|935|110|30.9|3.0|0|16|0.0|0.8
97000US4225830|West Shore School District, MA|4225830|2014-2018|102|8735|534|0|24|0.0|0.3|815|214|9.3|2.4|5325|451|61.0|3.6|2600|360|29.8|3.6|0|24|0.0|0.3
97000US4225980|West York Area School District, MA|4225980|2014-2018|102|3775|341|245|109|6.5|2.8|300|121|7.9|3.1|2115|334|56.0|6.8|1115|245|29.5|6.3|0|19|0.0|0.7
97000US4225950|Wyoming Valley West School District, MA|4225950|2014-2018|102|5370|395|0|22|0.0|0.5|415|145|7.7|2.8|3235|341|60.2|4.4|1720|257|32.0|3.9|0|22|0.0|0.5
97000US3624630|Blind Brook-Rye Union Free School District, MD|3624630|2014-2018|102|1460|197|0|17|0.0|2.2|65|44|4.5|3.0|700|128|47.9|9.3|695|198|47.6|9.3|0|17|0.0|2.2
97000US4624030|Faulkton School District 24-4, MD|4624030|2014-2018|102|340|67|35|22|10.3|6.9|35|24|10.3|6.5|180|54|52.9|11.3|95|37|27.9|8.9|0|9|0.0|5.7
97000US4624390|Flandreau School District 50-3, MD|4624390|2014-2018|102|835|102|115|44|13.8|4.6|50|29|6.0|3.6|510|67|61.1|5.9|165|42|19.8|4.0|0|9|0.0|2.4
97000US4624540|Florence School District 14-1, MD|4624540|2014-2018|102|230|64|0|9|0.0|8.3|15|8|6.5|5.0|160|51|69.6|11.1|55|30|23.9|10.7|0|9|0.0|8.3
97000US4824000|Huntington Independent School District, MD|4824000|2014-2018|102|1305|267|40|50|3.1|3.8|140|100|10.7|7.7|770|266|59.0|13.1|355|125|27.2|10.2|0|19|0.0|3.0
97000US4824030|Huntsville Independent School District, MD|4824030|2014-2018|102|6645|359|595|187|9.0|2.7|545|162|8.2|2.3|4060|287|61.1|3.8|1445|192|21.7|2.5|0|31|0.0|0.6
97000US4824060|Hurst-Euless-Bedford Independent School District, MD|4824060|2014-2018|102|25460|1216|2225|366|8.7|1.4|1790|253|7.0|1.0|15260|962|59.9|2.2|6185|592|24.3|2.0|0|31|0.0|0.2
97000US4824100|Hutto Independent School District, MD|4824100|2014-2018|102|7135|579|760|219|10.7|2.8|800|219|11.2|3.0|4120|493|57.7|4.1|1460|270|20.5|3.9|0|28|0.0|0.6
97000US4824120|Idalou Independent School District, MD|4824120|2014-2018|102|715|226|25|20|3.5|3.1|55|38|7.7|5.2|425|147|59.4|8.5|210|100|29.4|8.1|0|13|0.0|5.4
97000US4824150|Industrial Independent School District, MD|4824150|2014-2018|102|1190|336|120|92|10.1|7.3|90|80|7.6|7.0|755|242|63.4|9.0|225|115|18.9|7.6|0|13|0.0|3.3
97000US4824180|Ingleside Independent School District, MD|4824180|2014-2018|102|2190|298|40|42|1.8|1.9|195|82|8.9|3.8|1365|204|62.3|6.2|590|189|26.9|6.8|0|21|0.0|1.8
97000US4824210|Ingram Independent School District, MD|4824210|2014-2018|102|1065|287|30|29|2.8|2.9|95|79|8.9|6.5|570|179|53.5|10.1|375|150|35.2|9.9|0|19|0.0|3.7
97000US4824240|Iola Independent School District, MD|4824240|2014-2018|102|425|184|30|36|7.1|8.7|4|10|0.9|3.4|290|146|68.2|12.0|95|57|22.4|8.9|0|13|0.0|9.0
97000US4824260|Iowa Park Consolidated Independent School District, MD|4824260|2014-2018|102|1685|214|115|71|6.8|4.1|190|85|11.3|5.1|1015|216|60.2|9.5|365|146|21.7|8.5|0|21|0.0|2.3
97000US4824330|Iraan-Sheffield Independent School District, MD|4824330|2014-2018|102|285|79|20|17|7.0|6.1|4|7|1.4|2.3|125|48|43.9|14.2|135|66|47.4|15.4|0|13|0.0|13.1
97000US4824420|Irving Independent School District, MD|4824420|2014-2018|102|38085|1460|2335|326|6.1|0.8|2895|388|7.6|1.0|22235|1127|58.4|2.0|10620|809|27.9|1.8|0|31|0.0|0.1
97000US4824450|Italy Independent School District, MD|4824450|2014-2018|102|505|140|30|20|5.9|3.9|40|26|7.9|4.9|300|111|59.4|8.7|140|39|27.7|8.1|0|13|0.0|7.6
97000US4824480|Itasca Independent School District, MD|4824480|2014-2018|102|555|140|70|31|12.6|5.3|30|24|5.4|4.1|340|114|61.3|10.3|120|49|21.6|8.2|0|13|0.0|6.9
97000US4824530|Jacksboro Independent School District, MD|4824530|2014-2018|102|980|104|55|36|5.6|3.4|100|66|10.2|6.6|535|77|54.6|7.7|290|75|29.6|6.5|0|19|0.0|4.0
97000US4824590|Jacksonville Independent School District, MD|4824590|2014-2018|102|5265|369|345|185|6.6|3.4|500|123|9.5|2.3|3110|307|59.1|3.9|1310|199|24.9|3.7|0|25|0.0|0.8
97000US4824600|Jarrell Independent School District, MD|4824600|2014-2018|102|1080|210|115|59|10.6|5.3|90|47|8.3|3.8|625|167|57.9|8.7|250|79|23.1|6.7|0|21|0.0|3.6
97000US4824630|Jasper Independent School District, MD|4824630|2014-2018|102|3160|384|330|110|10.4|3.4|285|92|9.0|3.0|1875|290|59.3|4.8|675|157|21.4|4.0|0|21|0.0|1.3
97000US4824730|Jefferson Independent School District, MD|4824730|2014-2018|102|1380|146|50|38|3.6|2.8|70|50|5.1|3.6|750|108|54.3|6.9|510|115|37.0|6.3|0|19|0.0|2.9
97000US4824750|Jim Hogg County Independent School District, MD|4824750|2014-2018|102|1200|214|110|69|9.2|5.8|55|44|4.6|3.7|715|180|59.6|8.5|320|89|26.7|6.2|0|19|0.0|3.3
97000US4824780|Jim Ned Consolidated Independent School District, MD|4824780|2014-2018|102|1310|251|70|52|5.3|3.8|110|83|8.4|5.9|740|177|56.5|9.7|390|139|29.8|8.9|0|19|0.0|3.0
97000US4824810|Joaquin Independent School District, MD|4824810|2014-2018|102|460|173|20|22|4.3|4.9|25|28|5.4|5.3|250|113|54.3|11.4|165|79|35.9|13.7|0|13|0.0|8.3
97000US4824840|Johnson City Independent School District, MD|4824840|2014-2018|102|775|185|55|53|7.1|6.0|105|104|13.5|12.9|405|142|52.3|12.7|210|90|27.1|12.0|0|19|0.0|5.0
97000US4824930|Joshua Independent School District, MD|4824930|2014-2018|102|4760|578|335|154|7.0|3.1|445|179|9.3|3.4|2865|422|60.2|6.1|1115|284|23.4|5.0|0|25|0.0|0.8
97000US4824960|Jourdanton Independent School District, MD|4824960|2014-2018|102|1465|208|20|24|1.4|1.7|100|97|6.8|6.7|760|218|51.9|13.0|585|203|39.9|12.3|0|19|0.0|2.7
97000US4824990|Judson Independent School District, MD|4824990|2014-2018|102|26835|1282|1825|374|6.8|1.3|1685|330|6.3|1.1|15890|855|59.2|2.3|7435|736|27.7|2.4|0|31|0.0|0.1
97000US1724480|Kaneland Community Unit School District 302, MD|1724480|2014-2018|102|5295|580|515|171|9.7|3.0|325|147|6.1|2.6|3055|469|57.7|5.1|1400|242|26.4|4.8|0|20|0.0|0.5
95000US1724000|Maercker School District 60, MD|1724000|2014-2018|102|2100|262|225|83|10.7|4.3|235|91|11.2|3.9|1635|249|77.9|5.4|0|17|0.0|1.3|0|17|0.0|1.3
97000US1724060|Mahomet-Seymour Community Unit School District 3, MD|1724060|2014-2018|102|3295|327|340|117|10.3|3.7|265|88|8.0|2.8|1710|303|51.9|6.1|975|207|29.6|6.0|0|17|0.0|0.8
96000US1724090|Maine Township High School District 207, MD|1724090|2014-2018|102|6250|430|0|26|0.0|0.4|0|26|0.0|0.4|0|26|0.0|0.4|6250|430|100.0|0.4|0|26|0.0|0.4
95000US1724120|Malden Community Consolidated School District 84, MD|1724120|2014-2018|102|95|36|4|5|4.2|4.9|10|6|10.5|6.4|80|33|84.2|11.3|0|11|0.0|24.7|0|11|0.0|24.7
97000US3624270|Manchester-Shortsville Central School District, MD|3624270|2014-2018|102|860|156|50|32|5.8|4.0|75|67|8.7|7.5|575|136|66.9|8.9|165|69|19.2|7.5|0|17|0.0|3.7
95000US1724270|Manhattan School District 114, MD|1724270|2014-2018|102|1675|172|275|110|16.4|6.3|135|59|8.1|3.3|1260|166|75.2|7.1|0|15|0.0|1.6|0|15|0.0|1.6
95000US1724330|Mannheim School District 83, MD|1724330|2014-2018|102|2945|397|420|182|14.3|5.4|290|129|9.8|4.0|2235|319|75.9|6.8|0|20|0.0|0.9|0|20|0.0|0.9
97000US1724390|Manteno Community Unit School District 5, MD|1724390|2014-2018|102|2255|258|0|17|0.0|1.2|180|87|8.0|4.0|1380|218|61.2|7.0|695|189|30.8|6.9|0|17|0.0|1.2
96000US1724570|Marengo Community High School District 154, MD|1724570|2014-2018|102|695|168|0|17|0.0|3.9|0|17|0.0|3.9|0|17|0.0|3.9|695|168|100.0|3.9|0|17|0.0|3.9
97000US1724600|Marion Community Unit School District 2, MD|1724600|2014-2018|102|4405|309|315|108|7.2|2.4|320|106|7.3|2.5|2710|301|61.5|4.5|1060|191|24.1|4.1|0|20|0.0|0.6
97000US1724650|Marissa Community Unit School District 40, MD|1724650|2014-2018|102|470|143|50|25|10.6|5.3|45|31|9.6|5.8|220|91|46.8|11.3|155|66|33.0|10.8|0|11|0.0|5.7
95000US0624000|Mark West Union Elementary School District, MD|0624000|2014-2018|102|1270|263|0|19|0.0|2.7|100|66|7.9|5.1|1170|256|92.1|5.1|0|19|0.0|2.7|0|19|0.0|2.7
97000US1724750|Maroa-Forsyth Community Unit School District 2, MD|1724750|2014-2018|102|995|176|80|43|8.0|3.9|60|33|6.0|3.6|520|136|52.3|8.8|340|107|34.2|9.2|0|15|0.0|2.7
95000US1724780|Marquardt School District 15, MD|1724780|2014-2018|102|3305|440|430|151|13.0|3.9|265|100|8.0|2.9|2610|362|79.0|4.6|0|20|0.0|0.8|0|20|0.0|0.8
97000US1724870|Marshall Community Unit School District 2C, MD|1724870|2014-2018|102|1300|161|110|45|8.5|3.3|80|60|6.2|4.4|750|127|57.7|6.8|360|100|27.7|7.1|0|15|0.0|2.1
97000US0624030|Martinez Unified School District, MD|0624030|2014-2018|102|4355|462|0|26|0.0|0.8|240|102|5.5|2.3|2565|353|58.9|4.7|1550|248|35.6|4.7|0|26|0.0|0.8
97000US1724900|Martinsville Community Unit School District 3C, MD|1724900|2014-2018|102|645|152|60|37|9.3|4.9|30|24|4.7|3.6|410|113|63.6|9.0|145|67|22.5|9.4|0|11|0.0|4.2
97000US0624090|Marysville Joint Unified School District, MD|0624090|2014-2018|102|11245|488|0|29|0.0|0.3|1020|222|9.1|2.0|7130|439|63.4|3.2|3095|313|27.5|2.3|0|29|0.0|0.3
97000US1724940|Mascoutah Community Unit School District 19, MD|1724940|2014-2018|102|4535|373|600|184|13.2|3.7|375|126|8.3|2.6|2670|306|58.9|5.3|890|206|19.6|4.3|0|17|0.0|0.6
95000US0624180|McCabe Union Elementary School District, MD|0624180|2014-2018|102|1220|260|0|17|0.0|2.8|225|109|18.4|8.0|995|230|81.6|8.0|0|17|0.0|2.8|0|17|0.0|2.8
97000US0624230|McFarland Unified School District, MD|0624230|2014-2018|102|3905|328|0|19|0.0|0.9|385|151|9.9|4.0|2490|333|63.8|5.4|1030|209|26.4|4.9|0|19|0.0|0.9
95000US0624300|McKinleyville Union Elementary School District, MD|0624300|2014-2018|102|2015|410|0|19|0.0|1.7|215|129|10.7|5.8|1800|361|89.3|5.8|0|19|0.0|1.7|0|19|0.0|1.7
95000US0624360|McSwain Union Elementary School District, MD|0624360|2014-2018|102|710|237|0|17|0.0|4.8|45|44|6.3|5.9|665|225|93.7|5.9|0|17|0.0|4.8|0|17|0.0|4.8
95000US0624390|Meadows Union Elementary School District, MD|0624390|2014-2018|102|500|157|0|12|0.0|6.8|50|40|10.0|7.4|450|145|90.0|7.4|0|12|0.0|6.8|0|12|0.0|6.8
95000US0624540|Menifee Union School District, MD|0624540|2014-2018|102|11285|741|0|29|0.0|0.3|1560|311|13.8|2.5|9725|668|86.2|2.5|0|29|0.0|0.3|0|29|0.0|0.3
95000US0624570|Menlo Park City Elementary School District, MD|0624570|2014-2018|102|3720|326|0|23|0.0|0.9|350|101|9.4|2.6|3370|312|90.6|2.6|0|23|0.0|0.9|0|23|0.0|0.9
95000US0624600|Merced City Elementary School District, MD|0624600|2014-2018|102|12890|753|0|29|0.0|0.3|1355|312|10.5|2.3|11540|718|89.5|2.3|0|29|0.0|0.3|0|29|0.0|0.3
95000US0624630|Merced River Union Elementary School District, MD|0624630|2014-2018|102|145|60|0|12|0.0|21.2|30|20|20.7|10.7|120|50|82.8|13.5|0|12|0.0|21.2|0|12|0.0|21.2
96000US0624660|Merced Union High School District, MD|0624660|2014-2018|102|11080|592|0|29|0.0|0.3|0|29|0.0|0.3|0|29|0.0|0.3|11080|592|100.0|0.3|0|29|0.0|0.3
95000US0624690|Meridian Elementary School District, MD|0624690|2014-2018|102|75|32|0|12|0.0|35.2|10|11|13.3|13.4|65|30|86.7|13.4|0|12|0.0|35.2|0|12|0.0|35.2
95000US0624720|Mesa Union Elementary School District, MD|0624720|2014-2018|102|375|125|0|12|0.0|8.9|45|35|12.0|9.9|325|126|86.7|10.5|0|12|0.0|8.9|0|12|0.0|8.9
97000US0624750|Middletown Unified School District, MD|0624750|2014-2018|102|1530|351|0|17|0.0|2.3|95|102|6.2|6.2|1010|252|66.0|9.0|425|151|27.8|8.1|0|17|0.0|2.3
95000US0624780|Midway Elementary School District, MD|0624780|2014-2018|102|55|23|0|12|0.0|41.5|10|6|18.2|15.9|45|22|81.8|15.9|0|12|0.0|41.5|0|12|0.0|41.5
95000US0624870|Mill Valley Elementary School District, MD|0624870|2014-2018|102|3955|376|0|26|0.0|0.9|355|117|9.0|2.9|3605|369|91.2|2.9|0|26|0.0|0.9|0|26|0.0|0.9
95000US0624900|Millbrae Elementary School District, MD|0624900|2014-2018|102|2495|244|0|23|0.0|1.4|260|102|10.4|3.8|2235|228|89.6|3.8|0|23|0.0|1.4|0|23|0.0|1.4
95000US0624930|Millville Elementary School District, MD|0624930|2014-2018|102|135|73|0|12|0.0|22.6|4|5|3.0|4.4|130|73|96.3|6.3|0|12|0.0|22.6|0|12|0.0|22.6
97000US0624500|Milpitas Unified School District, MD|0624500|2014-2018|102|11825|745|0|29|0.0|0.3|905|204|7.7|1.6|7795|554|65.9|2.4|3125|347|26.4|2.5|0|29|0.0|0.3
97000US2624000|Mio-AuSable Schools, MD|2624000|2014-2018|102|570|76|0|10|0.0|3.9|30|23|5.3|4.2|325|65|57.0|8.1|220|49|38.6|7.2|0|10|0.0|3.9
97000US2624120|Mona Shores Public School District, MD|2624120|2014-2018|102|3865|390|0|18|0.0|0.6|315|101|8.2|2.5|2185|362|56.5|5.9|1360|211|35.2|5.4|0|18|0.0|0.6
97000US2624150|Monroe Public Schools, MD|2624150|2014-2018|102|7335|403|0|21|0.0|0.3|540|142|7.4|1.8|4485|296|61.1|3.2|2305|269|31.4|3.0|0|21|0.0|0.3
97000US2624180|Montague Area Public Schools, MD|2624180|2014-2018|102|1600|169|140|46|8.8|2.9|90|32|5.6|2.0|850|119|53.1|5.5|520|119|32.5|5.9|0|14|0.0|1.4
97000US2624420|Montrose Community Schools, MD|2624420|2014-2018|102|1200|185|75|47|6.3|4.1|105|42|8.8|3.5|765|165|63.8|7.8|255|82|21.3|6.0|0|14|0.0|1.9
97000US2624570|Morenci Area Schools, MD|2624570|2014-2018|102|845|164|0|10|0.0|2.6|40|32|4.7|3.9|520|109|61.5|8.0|285|97|33.7|8.1|0|10|0.0|2.6
97000US2624600|Morley Stanwood Community Schools, MD|2624600|2014-2018|102|1680|202|0|14|0.0|1.3|110|33|6.5|1.9|1100|182|65.5|5.5|470|87|28.0|4.9|0|14|0.0|1.3
97000US2624630|Morrice Area Schools, MD|2624630|2014-2018|102|940|216|0|10|0.0|2.4|75|44|8.0|4.2|555|141|59.0|8.5|310|119|33.0|9.6|0|10|0.0|2.4
97000US2624690|Mount Clemens Community School District, MD|2624690|2014-2018|102|3405|393|265|126|7.8|3.4|265|107|7.8|3.1|1900|317|55.8|6.4|975|230|28.6|6.0|0|18|0.0|0.7
97000US2624720|Mount Morris Consolidated School District, MD|2624720|2014-2018|102|1775|297|0|16|0.0|1.3|130|65|7.3|3.7|1080|263|60.8|8.7|565|147|31.8|7.4|0|16|0.0|1.3
97000US2624750|Mount Pleasant City School District, MD|2624750|2014-2018|102|4700|253|0|21|0.0|0.5|310|74|6.6|1.6|3030|189|64.5|2.6|1365|163|29.0|2.6|0|21|0.0|0.5
97000US2624810|Munising Public Schools, MD|2624810|2014-2018|102|605|86|0|14|0.0|3.6|80|34|13.2|5.1|390|72|64.5|6.4|135|31|22.3|4.9|0|14|0.0|3.6
97000US2624840|Muskegon City School District, MD|2624840|2014-2018|102|6700|462|590|165|8.8|2.4|520|151|7.8|2.2|4000|401|59.7|3.9|1585|259|23.7|3.5|0|21|0.0|0.3
97000US2624870|Muskegon Heights School District, MD|2624870|2014-2018|102|2170|216|0|16|0.0|1.0|290|92|13.4|3.9|1320|196|60.8|6.2|560|134|25.8|6.0|0|16|0.0|1.0
97000US2624960|Napoleon Community Schools, MD|2624960|2014-2018|102|1465|200|0|14|0.0|1.5|140|88|9.6|6.4|785|181|53.6|8.8|540|159|36.9|9.3|0|14|0.0|1.5
95000US1724420|Northbrook/Glenview School District 30, MD|1724420|2014-2018|102|1190|202|0|17|0.0|2.3|170|89|14.3|6.7|1020|181|85.7|6.7|0|17|0.0|2.3|0|17|0.0|2.3
97000US2924530|Perry County 32 School District, MD|2924530|2014-2018|102|3585|145|355|87|9.9|2.3|260|100|7.3|2.8|2075|148|57.9|3.8|895|87|25.0|2.3|0|17|0.0|0.8
95000US2924690|Pettis County R-XII School District, MD|2924690|2014-2018|102|130|58|0|11|0.0|18.9|20|14|15.4|9.4|75|40|57.7|14.0|35|21|26.9|12.1|0|11|0.0|18.9
95000US4024150|Pioneer Public School, MD|4024150|2014-2018|102|215|63|20|17|9.3|6.9|20|14|9.3|6.6|145|47|67.4|12.7|30|20|14.0|8.1|0|9|0.0|8.9
97000US4024510|Pioneer-Pleasant Vale Schools, MD|4024510|2014-2018|102|395|137|0|9|0.0|4.9|20|17|5.1|3.8|250|103|63.3|12.1|125|61|31.6|11.7|0|9|0.0|4.9
97000US4024180|Pittsburg Public Schools, MD|4024180|2014-2018|102|100|33|10|5|10.0|8.3|4|7|4.0|11.3|65|23|65.0|9.0|20|11|20.0|8.1|0|9|0.0|18.0
97000US4024240|Plainview Public Schools, MD|4024240|2014-2018|102|1890|317|230|109|12.2|5.3|120|68|6.3|3.6|1085|212|57.4|7.0|460|160|24.3|6.7|0|13|0.0|1.1
97000US4024630|Pocola Public Schools, MD|4024630|2014-2018|102|810|117|80|42|9.9|4.6|75|37|9.3|4.4|450|80|55.6|7.4|210|61|25.9|6.5|0|9|0.0|2.4
97000US4024690|Ponca City Public Schools, MD|4024690|2014-2018|102|5835|204|455|110|7.8|1.8|440|89|7.5|1.5|3415|199|58.5|2.5|1530|111|26.2|2.0|0|17|0.0|0.3
