GeoId|Geography|LEAID|Year|Iteration|CDP02.11_92est|CDP02.11_92moe|CDP02.11_93est|CDP02.11_93moe|CDP02.11_93pct|CDP02.11_93pctmoe|CDP02.11_94est|CDP02.11_94moe|CDP02.11_94pct|CDP02.11_94pctmoe
97000US4218780|Penns Manor Area School District, IN|4218780|2014-2018|102|590|79|560|78|94.9|4.2|500|75|84.7|6.2
97000US4218810|Penns Valley Area School District, IN|4218810|2014-2018|102|1280|118|1060|116|82.8|3.9|985|115|77.0|4.3
97000US4218840|Pennsbury School District, IN|4218840|2014-2018|102|7795|316|7735|331|99.2|0.9|7650|322|98.1|0.9
97000US4218660|Penn-Trafford School District, IN|4218660|2014-2018|102|2475|221|2475|221|100.0|1.0|2355|222|95.2|2.9
97000US4218900|Pequea Valley School District, IN|4218900|2014-2018|102|2135|139|1430|160|67.0|5.8|1100|155|51.5|6.6
97000US4218930|Perkiomen Valley School District, IN|4218930|2014-2018|102|4200|234|4195|233|99.9|0.4|4170|232|99.3|0.9
97000US4218960|Peters Township School District, IN|4218960|2014-2018|102|2615|178|2615|178|100.0|0.9|2580|177|98.7|1.5
97000US4218990|Philadelphia City School District, IN|4218990|2014-2018|102|144255|1909|135390|1984|93.9|0.5|121200|2077|84.0|0.8
97000US3818280|Thompson Public School District 61, IN|3818280|2014-2018|102|340|60|340|60|100.0|5.7|320|58|94.1|6.3
97000US3818660|Underwood Public School District 8, IN|3818660|2014-2018|102|120|45|115|44|95.8|8.7|85|31|70.8|16.7
97000US3818730|United Public School District 7, IN|3818730|2014-2018|102|405|86|405|86|100.0|4.8|405|86|100.0|4.8
97000US3818850|Valley City Public School District 2, IN|3818850|2014-2018|102|620|105|570|88|91.9|7.3|535|89|86.3|9.4
95000US1718480|West Harvey-Dixmoor Public School District 147, IN|1718480|2014-2018|102|980|204|850|197|86.7|7.4|770|195|78.6|9.8
97000US2918240|West St. Francois County R-IV School District, IN|2918240|2014-2018|102|605|138|560|136|92.6|6.3|475|136|78.5|9.3
97000US3618690|William Floyd Union Free School District, IN|3618690|2014-2018|102|5740|421|5605|408|97.6|2.0|5005|488|87.2|5.1
97000US3418000|Willingboro Township School District, IN|3418000|2014-2018|102|3205|275|3200|274|99.8|0.7|3140|265|98.0|1.4
97000US3418060|Winslow Township School District, IN|3418060|2014-2018|102|4345|308|4280|309|98.5|1.1|4005|299|92.2|3.1
97000US3418090|Woodbine Borough School District, IN|3418090|2014-2018|102|230|54|230|54|100.0|13.2|195|54|84.8|11.1
97000US3418120|Woodbridge Township School District, IN|3418120|2014-2018|102|10570|446|10500|447|99.3|0.7|9555|450|90.4|1.6
97000US3418150|Woodbury City School District, IN|3418150|2014-2018|102|1035|138|1035|138|100.0|3.1|820|146|79.2|9.0
95000US3418180|Woodbury Heights Borough School District, IN|3418180|2014-2018|102|180|44|180|44|100.0|16.5|180|43|100.0|16.5
95000US3418210|Woodcliff Lake Borough School District, IN|3418210|2014-2018|102|485|53|485|53|100.0|6.5|485|53|100.0|6.5
95000US3418240|Woodland Township School District, IN|3418240|2014-2018|102|95|26|95|26|100.0|28.3|95|26|100.0|28.3
97000US3418270|Woodlynne Borough School District, IN|3418270|2014-2018|102|405|57|370|64|91.4|8.5|365|65|90.1|8.6
97000US3418300|Wood-Ridge Borough School District, IN|3418300|2014-2018|102|790|120|790|120|100.0|4.0|790|120|100.0|4.0
97000US3418330|Woodstown-Pilesgrove Regional School District, IN|3418330|2014-2018|102|690|93|680|95|98.6|2.2|645|92|93.5|5.6
95000US3418360|Wyckoff Township School District, IN|3418360|2014-2018|102|1590|137|1590|137|100.0|2.0|1565|131|98.4|2.3
97000US1920760|Central Springs Community School District, KS|1920760|2014-2018|102|635|71|630|70|99.2|1.2|570|77|89.8|5.1
97000US3620340|Clarkstown Central School District, KS|3620340|2014-2018|102|5305|298|5230|297|98.6|1.1|5110|302|96.3|1.7
97000US4620100|Eagle Butte School District 20-1, KS|4620100|2014-2018|102|630|53|410|50|65.1|5.7|360|50|57.1|6.0
97000US4620850|Edgemont School District 23-1, KS|4620850|2014-2018|102|115|50|115|50|100.0|15.9|110|50|95.7|6.6
97000US4820160|Fort Sam Houston Independent School District, KS|4820160|2014-2018|102|715|78|715|78|100.0|5.4|685|82|95.8|4.5
97000US4820190|Fort Stockton Independent School District, KS|4820190|2014-2018|102|1315|161|1160|156|88.2|6.9|970|160|73.8|8.8
97000US4820010|Frisco Independent School District, KS|4820010|2014-2018|102|38950|720|38870|729|99.8|0.2|38035|722|97.7|0.7
97000US4820040|Frost Independent School District, KS|4820040|2014-2018|102|185|51|170|47|91.9|9.7|155|46|83.8|10.9
97000US4820070|Fruitvale Independent School District, KS|4820070|2014-2018|102|215|59|195|55|90.7|8.7|135|44|62.8|15.4
97000US4820220|Gainesville Independent School District, KS|4820220|2014-2018|102|2435|227|2255|222|92.6|4.4|1820|217|74.7|6.2
97000US4820250|Galena Park Independent School District, KS|4820250|2014-2018|102|11415|556|10375|585|90.9|2.2|8920|552|78.1|3.0
97000US4820280|Galveston Independent School District, KS|4820280|2014-2018|102|4360|290|4090|297|93.8|2.4|3605|280|82.7|3.4
97000US4820310|Ganado Independent School District, KS|4820310|2014-2018|102|470|95|425|98|90.4|9.2|360|101|76.6|14.4
97000US4820340|Garland Independent School District, KS|4820340|2014-2018|102|35575|814|34655|873|97.4|0.7|32085|930|90.2|1.3
97000US4820370|Garner Independent School District, KS|4820370|2014-2018|102|145|45|140|45|96.6|5.5|130|44|89.7|7.9
97000US4820400|Garrison Independent School District, KS|4820400|2014-2018|102|430|114|380|107|88.4|9.9|345|105|80.2|12.0
97000US4820460|Gary Independent School District, KS|4820460|2014-2018|102|280|61|240|63|85.7|9.8|220|59|78.6|10.8
97000US4820500|Gatesville Independent School District, KS|4820500|2014-2018|102|1900|229|1790|229|94.2|5.1|1605|230|84.5|7.0
97000US4820550|George West Independent School District, KS|4820550|2014-2018|102|590|145|500|133|84.7|8.5|450|126|76.3|9.9
97000US4820600|Georgetown Independent School District, KS|4820600|2014-2018|102|7610|401|7380|389|97.0|1.8|6720|400|88.3|2.9
97000US4820610|Gholson Independent School District, KS|4820610|2014-2018|102|125|37|105|36|84.0|12.4|70|30|56.0|16.0
97000US4820640|Giddings Independent School District, KS|4820640|2014-2018|102|1145|212|1030|199|90.0|8.5|1000|194|87.3|8.4
97000US4820700|Gilmer Independent School District, KS|4820700|2014-2018|102|1825|253|1675|225|91.8|4.8|1535|256|84.1|6.4
97000US4820760|Gladewater Independent School District, KS|4820760|2014-2018|102|1145|192|1120|188|97.8|2.4|1095|187|95.6|3.1
97000US4820850|Glen Rose Independent School District, KS|4820850|2014-2018|102|1295|254|1295|254|100.0|3.0|985|218|76.1|9.6
97000US4820960|Godley Independent School District, KS|4820960|2014-2018|102|1090|171|1080|168|99.1|1.4|985|156|90.4|5.0
97000US1720170|Iroquois County Community Unit School District 9, KS|1720170|2014-2018|102|580|103|570|102|98.3|2.1|530|96|91.4|6.8
97000US1720180|Iroquois West Community Unit School District 10, KS|1720180|2014-2018|102|555|53|540|52|97.3|3.0|495|53|89.2|5.2
95000US1720190|Irvington County Community Unit School District 11, KS|1720190|2014-2018|102|90|23|90|23|100.0|25.9|80|22|88.9|9.6
95000US1720220|Itasca School District 10, KS|1720220|2014-2018|102|675|130|675|130|100.0|4.0|630|123|93.3|5.9
95000US1720250|Iuka Community Consolidated School District 7, KS|1720250|2014-2018|102|140|33|125|33|89.3|7.8|125|33|89.3|8.2
97000US1720280|Jacksonville School District 117, KS|1720280|2014-2018|102|2530|199|2385|193|94.3|3.4|2260|188|89.3|4.5
95000US1720370|Jasper Community Consolidated School District 17, KS|1720370|2014-2018|102|135|50|135|50|100.0|18.3|105|44|77.8|16.5
97000US1720380|Jasper County Community Unit School District 1, KS|1720380|2014-2018|102|950|118|945|119|99.5|1.0|865|117|91.1|5.3
97000US1720430|Jersey Community Unit School District 100, KS|1720430|2014-2018|102|2145|212|2045|191|95.3|3.3|1905|240|88.8|5.8
97000US1720490|Johnsburg Community Unit School District 12, KS|1720490|2014-2018|102|1335|117|1335|117|100.0|2.0|1280|111|95.9|3.4
97000US1720550|Johnston City Community Unit School District 1, KS|1720550|2014-2018|102|790|153|630|140|79.7|15.3|630|139|79.7|15.3
95000US1720580|Joliet Public School District 86, KS|1720580|2014-2018|102|8030|361|7645|373|95.2|1.5|6965|382|86.7|2.3
96000US1720610|Joliet Township High School District 204, KS|1720610|2014-2018|102|5715|411|5585|406|97.7|1.2|5170|396|90.5|2.5
95000US1720640|Jonesboro Community Consolidated School District 43, KS|1720640|2014-2018|102|230|53|200|54|87.0|11.3|185|51|80.4|11.7
97000US2620010|Kaleva Norman Dickson School District, KS|2620010|2014-2018|102|315|50|310|49|98.4|1.8|280|47|88.9|5.0
97000US2620050|Kalkaska Public Schools, KS|2620050|2014-2018|102|1115|134|1030|119|92.4|4.4|900|107|80.7|5.5
97000US1720760|Kankakee School District 111, KS|1720760|2014-2018|102|3025|196|2660|208|87.9|4.0|2310|211|76.4|4.9
97000US1720790|Kansas Community Unit School District 3, KS|1720790|2014-2018|102|130|36|130|36|100.0|18.9|125|37|96.2|5.0
97000US2620070|Kearsley Community Schools, KS|2620070|2014-2018|102|1775|169|1770|171|99.7|0.6|1650|180|93.0|3.7
95000US1720880|Keeneyville School District 20, KS|1720880|2014-2018|102|1375|176|1310|159|95.3|4.2|1310|161|95.3|4.2
95000US1720910|Kell Consolidated School District 2, KS|1720910|2014-2018|102|100|29|100|29|100.0|23.7|95|28|95.0|8.4
97000US2620160|Kelloggsville Public Schools, KS|2620160|2014-2018|102|1295|186|1285|183|99.2|1.4|1170|179|90.3|4.6
95000US1720970|Kenilworth School District 38, KS|1720970|2014-2018|102|315|52|315|52|100.0|8.4|310|51|98.4|4.9
97000US2620280|Kenowa Hills Public Schools, KS|2620280|2014-2018|102|2290|260|2265|256|98.9|1.3|2170|266|94.8|3.3
97000US2620310|Kent City Community Schools, KS|2620310|2014-2018|102|925|132|880|128|95.1|4.2|795|137|85.9|6.3
97000US2620340|Kentwood Public Schools, KS|2620340|2014-2018|102|7960|478|7795|463|97.9|1.3|7100|465|89.2|3.2
97000US2620380|Kingsley Area Schools, KS|2620380|2014-2018|102|975|127|960|127|98.5|1.5|875|128|89.7|5.2
97000US2620400|Kingston Community School District, KS|2620400|2014-2018|102|340|56|335|56|98.5|1.6|290|54|85.3|5.6
95000US0620040|Knightsen Elementary School District, KS|0620040|2014-2018|102|350|103|330|111|94.3|8.7|330|111|94.3|8.7
97000US0620070|Konocti Unified School District, KS|0620070|2014-2018|102|1995|221|1870|213|93.7|3.8|1660|201|83.2|5.5
97000US0620130|La Cañada Unified School District, KS|0620130|2014-2018|102|1920|146|1920|146|100.0|1.8|1920|146|100.0|1.8
95000US0620190|La Habra City Elementary School District, KS|0620190|2014-2018|102|3940|272|3845|278|97.6|1.5|3610|272|91.6|2.5
95000US0620250|La Mesa-Spring Valley School District, KS|0620250|2014-2018|102|10005|522|9890|525|98.9|0.7|9485|525|94.8|1.4
95000US0620310|Lafayette Elementary School District, KS|0620310|2014-2018|102|2605|225|2595|222|99.6|0.9|2580|232|99.0|1.8
97000US0620370|Laguna Beach Unified School District, KS|0620370|2014-2018|102|2420|301|2420|301|100.0|1.4|2410|301|99.6|0.6
97000US2620550|Laingsburg Community School District, KS|2620550|2014-2018|102|560|92|560|92|100.0|3.9|525|90|93.8|3.8
97000US2620610|Lake City Area School District, KS|2620610|2014-2018|102|745|67|710|65|95.3|2.9|610|63|81.9|4.8
97000US2620670|Lake Fenton Community Schools, KS|2620670|2014-2018|102|1075|168|1060|170|98.6|1.5|1045|170|97.2|2.7
97000US2620700|Lake Linden-Hubbell School District, KS|2620700|2014-2018|102|305|61|290|61|95.1|5.1|275|59|90.2|6.0
97000US2620730|Lake Orion Community Schools, KS|2620730|2014-2018|102|5525|242|5460|240|98.8|0.8|5330|240|96.5|1.7
97000US0620640|Lake Tahoe Unified School District, KS|0620640|2014-2018|102|2150|246|2095|232|97.4|2.9|1935|242|90.0|5.5
97000US0620670|Lakeport Unified School District, KS|0620670|2014-2018|102|1060|143|1060|144|100.0|3.2|985|140|92.9|4.5
97000US2620820|Lakeshore School District, KS|2620820|2014-2018|102|1885|167|1885|167|100.0|1.2|1765|168|93.6|3.1
95000US0620700|Lakeside Joint Elementary School District, KS|0620700|2014-2018|102|185|58|185|58|100.0|17.2|175|57|94.6|9.6
95000US0620760|Lakeside Union Elementary School District (Kings County), KS|0620760|2014-2018|102|225|64|220|63|97.8|3.1|195|57|86.7|10.6
95000US0620790|Lakeside Union Elementary School District (San Diego County), KS|0620790|2014-2018|102|3410|414|3395|416|99.6|0.9|3150|425|92.4|3.4
95000US0620730|Lakeside Union School District, KS|0620730|2014-2018|102|1010|307|1010|307|100.0|3.4|905|265|89.6|14.8
97000US2620910|Lakeview Community Schools, KS|2620910|2014-2018|102|1025|109|945|109|92.2|4.2|800|94|78.0|6.3
97000US2620880|Lakeview Public Schools, KS|2620880|2014-2018|102|1720|156|1710|156|99.4|0.7|1670|159|97.1|1.9
97000US2620850|Lakeview School District, KS|2620850|2014-2018|102|2230|234|2155|240|96.6|2.5|2065|235|92.6|3.5
97000US2620940|Lakeville Community Schools, KS|2620940|2014-2018|102|1170|112|1130|98|96.6|3.6|1080|91|92.3|4.5
97000US2620980|Lakewood Public Schools, KS|2620980|2014-2018|102|1390|132|1365|131|98.2|1.5|1230|129|88.5|4.6
95000US0620850|Lamont Elementary School District, KS|0620850|2014-2018|102|1780|204|1440|193|80.9|7.1|1160|177|65.2|7.8
95000US0620880|Lancaster Elementary School District, KS|0620880|2014-2018|102|9715|472|8485|441|87.3|2.5|7325|437|75.4|2.9
95000US0620910|Larkspur Elementary School District, KS|0620910|2014-2018|102|1140|171|1140|171|100.0|3.0|1140|171|100.0|3.0
97000US2920010|Maplewood-Richmond Heights School District, KS|2920010|2014-2018|102|1210|175|1210|175|100.0|2.2|1170|176|96.7|2.5
97000US2920050|Marceline R-V School District, KS|2920050|2014-2018|102|445|59|445|59|100.0|6.0|380|61|85.4|8.5
97000US2920160|Marion C. Early R-V School District, KS|2920160|2014-2018|102|225|105|225|104|100.0|11.5|215|103|95.6|5.4
97000US2920280|Marion County R-II School District, KS|2920280|2014-2018|102|165|48|145|44|87.9|12.6|145|45|87.9|12.1
97000US2920310|Marionville R-IX School District, KS|2920310|2014-2018|102|405|126|390|124|96.3|6.7|325|110|80.2|12.8
97000US2920370|Marquand-Zion R-VI School District, KS|2920370|2014-2018|102|140|45|130|43|92.9|8.8|110|40|78.6|13.8
97000US2920410|Marshall School District, KS|2920410|2014-2018|102|1720|138|1565|143|91.0|4.7|1505|142|87.5|4.9
97000US2920430|Marshfield R-I School District, KS|2920430|2014-2018|102|2165|217|2055|215|94.9|3.0|1755|199|81.1|6.2
97000US2920490|Maryville R-II Schools, KS|2920490|2014-2018|102|1140|191|1095|193|96.1|4.2|980|134|86.0|10.4
97000US2920550|Maysville R-I School District, KS|2920550|2014-2018|102|445|99|440|100|98.9|4.0|365|84|82.0|9.7
97000US2920610|McDonald County R-I School District, KS|2920610|2014-2018|102|2330|241|2000|240|85.8|3.6|1115|184|47.9|6.5
97000US2920640|Meadville R-IV School District, KS|2920640|2014-2018|102|140|26|130|25|92.9|7.3|115|22|82.1|9.7
97000US2920670|Mehlville R-IX School District, KS|2920670|2014-2018|102|9280|511|9200|504|99.1|0.8|8850|485|95.4|1.4
97000US2720550|Melrose Public School District, KS|2720550|2014-2018|102|1165|95|1135|95|97.4|2.7|1000|86|85.8|6.6
97000US2720580|Menahga Public School District, KS|2720580|2014-2018|102|370|46|360|45|97.3|3.3|325|46|87.8|5.5
97000US2920810|Mexico 59 School District, KS|2920810|2014-2018|102|1580|189|1495|182|94.6|4.0|1340|163|84.8|6.0
97000US2920820|Miami R-I School District, KS|2920820|2014-2018|102|155|39|155|39|100.0|16.2|120|34|77.4|12.1
95000US2920880|Middle Grove C-1 School District, KS|2920880|2014-2018|102|35|17|15|13|42.9|28.4|15|13|42.9|40.9
97000US2720670|Milaca Public School District, KS|2720670|2014-2018|102|1465|104|1390|106|94.9|3.5|1260|101|86.0|4.0
97000US2920940|Milan C-2 School District, KS|2920940|2014-2018|102|410|73|350|72|85.4|10.9|320|76|78.0|10.5
97000US4020040|Mill Creek Public Schools, KS|4020040|2014-2018|102|100|18|85|17|85.0|11.4|55|15|55.0|15.0
97000US4020080|Millwood Public Schools, KS|4020080|2014-2018|102|215|73|185|67|86.0|19.2|175|65|81.4|13.5
97000US4020100|Minco Public Schools, KS|4020100|2014-2018|102|290|41|275|40|94.8|3.8|225|35|77.6|7.4
95000US4020190|Monroe Public School, KS|4020190|2014-2018|102|110|26|85|24|77.3|11.5|75|21|68.2|17.3
97000US4020250|Moore Public Schools, KS|4020250|2014-2018|102|17170|577|16985|581|98.9|0.5|16365|590|95.3|1.2
97000US4020280|Mooreland Public Schools, KS|4020280|2014-2018|102|225|56|225|56|100.0|8.5|205|50|91.1|9.0
97000US4020310|Morris Public Schools, KS|4020310|2014-2018|102|520|92|500|88|96.2|3.6|375|72|72.1|9.5
97000US4020340|Morrison Public Schools, KS|4020340|2014-2018|102|365|70|365|70|100.0|5.3|310|66|84.9|7.4
95000US4020430|Moseley Public School, KS|4020430|2014-2018|102|165|32|160|32|97.0|4.3|135|32|81.8|8.9
97000US4020460|Moss Public Schools, KS|4020460|2014-2018|102|110|28|90|25|81.8|13.8|75|23|68.2|13.0
97000US4020550|Mounds Public Schools, KS|4020550|2014-2018|102|455|95|425|90|93.4|4.4|415|90|91.2|3.8
97000US3620010|Mount Morris Central School District, KS|3620010|2014-2018|102|310|80|295|80|95.2|6.2|245|76|79.0|12.7
97000US3620160|Mount Pleasant Central School District, KS|3620160|2014-2018|102|1245|142|1245|142|100.0|2.6|1195|147|96.0|4.1
97000US3620040|Mount Sinai Union Free School District, KS|3620040|2014-2018|102|1250|186|1245|186|99.6|0.6|1185|168|94.8|6.5
97000US1920040|Mount Vernon Community School District, KS|1920040|2014-2018|102|730|140|730|140|100.0|2.7|690|128|94.5|7.3
97000US3620100|Mount Vernon School District, KS|3620100|2014-2018|102|6915|424|6620|429|95.7|1.7|5785|401|83.7|2.7
95000US4020640|Moyers Public Schools, KS|4020640|2014-2018|102|50|17|45|16|90.0|12.8|35|15|70.0|17.0
97000US4020880|Muldrow Public Schools, KS|4020880|2014-2018|102|855|149|830|146|97.1|3.1|680|142|79.5|7.6
97000US4020910|Mulhall-Orlando Public Schools, KS|4020910|2014-2018|102|130|45|105|41|80.8|15.9|100|39|76.9|16.4
97000US1920100|Murray Community School District, KS|1920100|2014-2018|102|195|50|185|49|94.9|5.0|160|46|82.1|8.1
97000US1920130|Muscatine Community School District, KS|1920130|2014-2018|102|3145|254|2775|257|88.2|5.1|2570|261|81.7|5.6
97000US4020970|Muskogee Public Schools, KS|4020970|2014-2018|102|4285|283|3945|269|92.1|2.5|3125|258|72.9|4.1
97000US3620190|Nanuet Union Free School District, KS|3620190|2014-2018|102|1370|176|1355|179|98.9|1.8|1255|167|91.6|5.4
97000US3620220|Naples Central School District, KS|3620220|2014-2018|102|390|58|390|58|100.0|8.0|365|60|93.6|5.3
97000US1920190|Nashua-Plainfield Community School District, KS|1920190|2014-2018|102|385|67|380|67|98.7|1.7|375|66|97.4|2.4
97000US1920250|Nevada Community School District, KS|1920250|2014-2018|102|1150|174|1145|175|99.6|1.3|1065|169|92.6|5.3
97000US1920340|New Hampton Community School District, KS|1920340|2014-2018|102|690|99|645|83|93.5|6.7|610|85|88.4|8.2
97000US3620370|New Hartford Central School District, KS|3620370|2014-2018|102|1590|211|1590|211|100.0|2.0|1495|217|94.0|4.7
95000US3620400|New Hyde Park-Garden City Park Union Free School District, KS|3620400|2014-2018|102|1855|206|1855|206|100.0|1.7|1835|208|98.9|1.2
97000US3620430|New Lebanon Central School District, KS|3620430|2014-2018|102|260|60|255|59|98.1|2.9|240|57|92.3|7.3
97000US1920460|New London Community School District, KS|1920460|2014-2018|102|400|70|400|70|100.0|4.9|335|58|83.8|11.4
97000US3620460|New Paltz Central School District, KS|3620460|2014-2018|102|1545|153|1545|153|100.0|2.1|1500|143|97.1|2.6
97000US3620490|New Rochelle City School District, KS|3620490|2014-2018|102|8295|499|8270|493|99.7|0.3|7830|481|94.4|2.0
97000US3620580|New York City Department Of Education, KS|3620580|2014-2018|102|819160|5247|779075|5232|95.1|0.2|711425|5963|86.8|0.3
97000US3620610|New York Mills Union Free School District, KS|3620610|2014-2018|102|535|139|535|139|100.0|5.9|535|139|100.0|5.9
97000US3620640|Newark Central School District, KS|3620640|2014-2018|102|1395|166|1380|166|98.9|2.0|1260|159|90.3|6.1
97000US3620670|Newark Valley Central School District, KS|3620670|2014-2018|102|810|133|785|131|96.9|2.8|755|133|93.2|4.2
97000US3620700|Newburgh City School District, KS|3620700|2014-2018|102|7565|389|6975|378|92.2|2.4|6180|404|81.7|3.3
97000US1920580|Newell-Fonda Community School District, KS|1920580|2014-2018|102|295|52|280|48|94.9|7.5|260|49|88.1|8.6
97000US3620760|Newfane Central School District, KS|3620760|2014-2018|102|1115|165|1005|175|90.1|10.1|935|171|83.9|10.7
97000US3620790|Newfield Central School District, KS|3620790|2014-2018|102|575|129|575|129|100.0|5.5|560|131|97.4|5.7
97000US1920610|Newton Community School District, KS|1920610|2014-2018|102|2240|266|2185|267|97.5|2.7|1965|252|87.7|5.4
97000US3620820|Niagara Falls City School District, KS|3620820|2014-2018|102|5440|307|4900|303|90.1|2.8|4295|297|79.0|3.3
97000US3620850|Niagara-Wheatfield Central School District, KS|3620850|2014-2018|102|2340|237|2235|250|95.5|3.2|2120|247|90.6|3.8
97000US3620880|Niskayuna Central School District, KS|3620880|2014-2018|102|2035|201|2035|201|100.0|1.6|1960|197|96.3|2.9
97000US3620910|North Babylon Union Free School District, KS|3620910|2014-2018|102|2845|228|2845|228|100.0|1.1|2710|216|95.3|2.3
95000US3620940|North Bellmore Union Free School District, KS|3620940|2014-2018|102|1725|216|1715|219|99.4|1.0|1710|217|99.1|1.4
97000US3620970|North Collins Central School District, KS|3620970|2014-2018|102|425|81|420|81|98.8|2.0|370|77|87.1|7.4
97000US1920830|North Kossuth Community School District, KS|1920830|2014-2018|102|180|36|175|37|97.2|4.1|165|35|91.7|7.2
97000US1920820|North Linn Community School District, KS|1920820|2014-2018|102|335|69|335|69|100.0|5.8|315|69|94.0|4.1
97000US1920850|North Mahaska Community School District, KS|1920850|2014-2018|102|270|54|270|53|100.0|7.1|225|50|83.3|9.7
97000US2920750|North Mercer County R-III School District, KS|2920750|2014-2018|102|75|21|70|19|93.3|7.1|65|19|86.7|10.7
97000US1920910|North Polk Community School District, KS|1920910|2014-2018|102|930|108|930|108|100.0|2.1|825|125|88.7|8.0
97000US1920940|North Scott Community School District, KS|1920940|2014-2018|102|2030|169|2025|170|99.8|0.9|1960|168|96.6|2.7
95000US0620460|Pacifica School District, KS|0620460|2014-2018|102|2350|228|2340|229|99.6|0.7|2325|229|98.9|0.9
96000US3020100|Park High School District, KS|3020100|2014-2018|102|580|138|580|138|100.0|3.8|525|133|90.5|8.7
95000US3020790|Pioneer Elementary School District, KS|3020790|2014-2018|102|130|46|125|46|96.2|7.5|100|39|76.9|16.6
97000US3020850|Plains K-12 Schools, KS|3020850|2014-2018|102|240|62|190|67|79.2|16.3|190|67|79.2|16.0
97000US3020960|Plentywood K-12 Schools, KS|3020960|2014-2018|102|230|41|230|41|100.0|9.3|205|39|89.1|8.2
97000US4220040|Reading School District, KS|4220040|2014-2018|102|10205|407|9420|429|92.3|2.0|8650|405|84.8|2.3
97000US4220100|Red Lion Area School District, KS|4220100|2014-2018|102|3780|283|3570|270|94.4|3.2|3395|278|89.8|4.1
97000US4220130|Redbank Valley School District, KS|4220130|2014-2018|102|645|65|630|62|97.7|3.1|605|59|93.8|4.3
97000US4220220|Reynolds School District, KS|4220220|2014-2018|102|710|141|655|135|92.3|5.8|595|124|83.8|7.3
97000US4220250|Richland School District, KS|4220250|2014-2018|102|1130|153|1100|149|97.3|3.7|1075|147|95.1|4.3
97000US4220310|Ridgway Area School District, KS|4220310|2014-2018|102|615|91|615|91|100.0|4.0|580|88|94.3|4.0
97000US4220370|Ridley School District, KS|4220370|2014-2018|102|3940|247|3870|256|98.2|1.8|3755|258|95.3|2.3
97000US4220400|Ringgold School District, KS|4220400|2014-2018|102|2255|190|2195|195|97.3|1.9|2070|188|91.8|3.3
97000US4220430|Riverview School District, KS|4220430|2014-2018|102|690|83|660|70|95.7|4.9|655|70|94.9|5.0
97000US4220460|Rochester Area School District, KS|4220460|2014-2018|102|610|79|610|80|100.0|4.0|555|88|91.0|5.9
97000US4220520|Rockwood Area School District, KS|4220520|2014-2018|102|520|54|500|55|96.2|2.3|450|56|86.5|4.4
97000US4220550|Rose Tree Media School District, KS|4220550|2014-2018|102|3160|214|3140|208|99.4|0.9|3110|210|98.4|1.4
97000US4220730|Salisbury Township School District, KS|4220730|2014-2018|102|1280|137|1255|131|98.0|2.9|1245|129|97.3|3.1
97000US4220760|Salisbury-Elk Lick School District, KS|4220760|2014-2018|102|275|34|200|44|72.7|10.4|195|42|70.9|9.6
97000US4220850|Sayre Area School District, KS|4220850|2014-2018|102|765|150|750|148|98.0|3.7|735|147|96.1|4.1
97000US4220910|Schuylkill Haven Area School District, KS|4220910|2014-2018|102|825|138|825|138|100.0|3.0|770|145|93.3|5.8
97000US4220970|Schuylkill Valley School District, KS|4220970|2014-2018|102|1455|114|1450|114|99.7|0.4|1415|112|97.3|1.8
97000US2920700|Scotland County R-I School District, KS|2920700|2014-2018|102|510|79|490|77|96.1|3.8|420|79|82.4|7.3
97000US4220580|South Fayette Township School District, KS|4220580|2014-2018|102|1840|162|1840|162|100.0|1.3|1830|161|99.5|1.3
97000US4220640|St. Marys Area School District, KS|4220640|2014-2018|102|1595|174|1575|171|98.7|1.8|1565|169|98.1|1.9
97000US3820190|Wishek Public School District 19, KS|3820190|2014-2018|102|125|31|115|30|92.0|10.9|90|25|72.0|18.3
97000US3820310|Wyndmere Public School District 42, KS|3820310|2014-2018|102|125|30|125|30|100.0|14.7|120|29|96.0|8.7
97000US2621810|Alanson Public Schools, KY|2621810|2014-2018|102|330|63|305|63|92.4|9.2|275|63|83.3|12.9
97000US4621420|Bridgewater-Emery School District 30-3, KY|4621420|2014-2018|102|145|31|145|31|100.0|12.9|135|30|93.1|11.1
97000US4021780|Chisholm Public Schools, KY|4021780|2014-2018|102|585|138|565|125|96.6|5.0|555|125|94.9|5.0
97000US3621450|Dalton-Nunda Central School District (Keshequa), KY|3621450|2014-2018|102|510|93|460|71|90.2|8.9|430|68|84.3|9.1
95000US1721450|Darien School District 61, KY|1721450|2014-2018|102|1205|150|1205|150|100.0|2.3|1090|154|90.5|7.2
96000US2121003|Elizabethtown Independent School District for West Point ISD, KY|2121003|2014-2018|102|60|22|55|22|91.7|14.4|55|22|91.7|14.4
97000US4621340|Elk Point-Jefferson School District 61-7, KY|4621340|2014-2018|102|515|88|515|88|100.0|3.8|500|84|97.1|3.5
97000US4621390|Elkton School District 05-3, KY|4621390|2014-2018|102|135|39|135|39|100.0|13.7|105|34|77.8|15.7
97000US4621400|Frederick Area School District 06-2, KY|4621400|2014-2018|102|105|45|105|45|100.0|17.3|105|45|100.0|17.3
97000US4821000|Goldthwaite Consolidated Independent School District, KY|4821000|2014-2018|102|355|77|330|83|93.0|10.9|265|80|74.6|17.1
97000US4821030|Goliad Independent School District, KY|4821030|2014-2018|102|680|112|640|112|94.1|5.6|490|123|72.1|13.3
